id,sust_score,name
815330924410,-3.0,"LADIES SLIP MIDI_XL = 48/50,white"
527100600000,-3.0,pH balance Duschgel mini
104217800000,-3.6029999999999998,Alnatura Mais Waffel Amaranth Rosmarin
844978502774,-3.0,"KK-HAUSSCHUH OKL_027,beige"
514146000000,-3.0,CAN WHITE BLACK PEARLS ZP
105007100000,-4.099,Bio Linsen gelb Lose
848310100440,-3.0,"SOUNDBOX_M,blue"
523103300000,-3.0,Goovi Cleansing Oil Gel
513241200000,-3.0,MILETTE SUN CREAM
155133500000,-11.87,M-CLAS MSC THON OEL 155G
232362962100,-10.599,Salsiz 3 Stück
212849000000,-6.7,Tartare Vegetal
101916500000,-5.303,Alnatura Kessel Chips Smoked Paprika
708220000000,-3.0,SICHERHEITSNADELN
514659500000,-3.0,I AM HP ANTI SPLISS SH
722800500010,-3.0,ZYLINDER 100X50M
520546200000,-3.0,MO RASCAL+FRIENDS 5 MB
806550235342,0.0,"KIDS CAP_8-12years /,med.blue"
701159300001,0.0,MASON JAR WITH STAW YELLOW - BASIC 23
160571100000,-4.285,YOU Fruit Ice Mango
526603600000,-3.0,No Cosmetics All-in Barrier Cream
517703400000,-3.0,MNY FAST GEL 1 TOPCO
821171500680,-3.0,"MEN'S SHORT MEDI_S,grey"
747270800000,-3.0,MILETTE BOTTLE BRUSH WITH TPE BIRSTLE
847940204474,-3.0,"LEDERSOHLE PREMI_044,beige"
104045700000,-4.383,Agnesi Tagliatelle
103342500000,-4.843,Alnatura Olivenöl Portugal
121123100000,-0.351,Perldor Rosé
704969800000,-3.0,GM PASTRY WOOD-SET
723945300000,-3.0,TRAGETASCHEN GROSS 5STK WEISS
517902900000,-3.0,MNY MASC LASH SEN BL BLAC
723973000011,-3.0,IPURO ESSENTIALS_LAVENDER TOUCH
740125000000,-3.0,PUPPEN-TÖPFCHENSET MIT ZUBEHÖR 15 CM
527300300000,-3.0,Mini I am Face Tonic ohne Alkohol
196002101000,-5.803,Eier aus dem Jura Freiland 10x53g
844978302738,-3.0,"KK-HAUSSCHUH TAM_027,rose"
720425300000,-3.0,CDA FARBSTIFTE 12ST FSC
500194500000,-3.0,ARBRE VERT Vinaigre blanc
265280302600,-3.46,Migros Bio Erdbeeren
721639300000,-3.0,GZ-MAPPE A4 OH. LASCHEN 4/A
705993600000,-3.0,GEBUEHRENSACK 17L MOOSSEEDORF
895594808039,0.0,"T-SHIRT_8-12 // 80,light rose"
816340324120,-3.0,"DUO STRING_S = 36/38,black"
823709200464,-3.0,Men's socks Trekking 1-prs
747096600000,-3.0,AVENT 2 SUCKER NATURAL VARIO
831225600000,-3.0,BIO Lady's socks 7-prs HIT
120308100000,-3.3529999999999998,Lyre's Amalfi Spritz
746387690100,-3.0,V-TECH MARINS ASSORTIMENT_FR
204212700000,-13.97,Migros Bio Kochbutter
841762703734,-3.0,"DA-COMFORTSLIPPE_037,light pink"
517939000000,-3.0,MNY FALS LASH LIFT EB
894932309828,0.0,"SHORTS_24-36 // 98,pink"
241102400000,-7.78,Optigal Pouletflügel 8 Stück
806352817881,0.0,"SHIRT LS_4-6 // 110/1,light grey"
520230400000,-3.0,ALWAYS BIO ULTRA NORMAL+
805425100000,0.0,DUNGAREES
104220800000,-3.606,M-Budget Müesli
111944400000,-3.922,M-Classic Semmeli
805429800000,0.0,BABY UVP T-SHIRT
231040085000,-13.01,M-Classic Delikatess Fleischkäse
748684700000,-3.0,RVB PUZZLE ESCAPE HEXENKÜCHE 759
220228000041,-38.76,Migros Bio Siedfleisch mager
705743000000,-3.0,BWT MAGNESIUM MINERALIZED WATER 3 PACK
848600700021,-3.0,"SHOPPING BAG_one Size,black striped"
815340900320,-3.0,"LADIES TOP BASIC_M,black"
805426010438,0.0,Tankini
251364202000,-8.08,Lachsrückenfilet
156023100000,-3.543,Alnatura Origin Kalamon Oliven
205021800000,-4.248,Migros Bio Fairtrade Joghurt Banane
822706000920,0.0,"MEN'S SHORT 5PCS_XL,black"
100940500000,-3.0,Lindt Lindor Kugeln 70% Cacao
271180713200,-3.33,Migros Bio Batavia grün
210698124400,-12.12,A2 Käse IP-SUISSE
894924806870,0.0,"TROUSERS_4-6 // 68,brown"
804989811043,0.0,"BOYS PANTY_110,navy"
802976130220,0.0,"KIDS SOCKS 2 PCS_35-38,black"
848603600049,-3.0,"SHOPPING BAG_one Size,steel blue"
823198930350,0.0,"Men's sneakers 2_39-42,yellow"
523408500000,-3.0,Lavera Straffendes Serum
220662100011,-8.893,Schweins Filetspiessli
842866003620,-3.0,"DA-HAUSSCHUH LUZ_036,black"
848313700356,-3.0,"ROLL BAG_S,rust"
821158500720,-3.0,"SLOGGI SHORT MEN_M,black"
113672100000,-4.8100000000000005,Bratapfel Stollen
220255140031,-38.727,Rinds Clubsteak knochengereift
818817300340,0.0,"HIPSTER 4-PCS_M,blue"
892283571139,0.0,"BABY SLIPPERS_19,light rose"
210716600000,-9.85,Swiss-Style Fondue Moitié-Moitié
121337200000,-3.0,Bilz Himbeere alkoholfrei
212803500000,-12.123,St. Môret Perlen Zwiebel
110237000000,-5.303,Alnatura Rote Bete Cracker
816338021210,-3.0,"COTTON WIRELESS_80 B,white"
520241800000,-3.0,ALWAYS NORMAL BIGPACK 56
101950900000,-5.303,Zweifel Snacketti Paprika Shells
131352300000,-8.234,Migros Daily Saladbowl Tom & Mozz
702326200000,-3.0,TEA CUPS 2x 18 CL
110137300000,-1.88,Blévita Bio Spinat - Basilikum
802975124610,0.0,"KIDS TIGHTS DUO_146/152,white"
264616601000,-3.4,Fairtrade Litschis
511041900000,-3.0,NR DEO ROLL ON BERGAMOTTO
110169000000,-6.470000000000001,M-Budget Puffreis
130210300000,-3.0,Migros Bio Pizza Antipasti
100152200000,-3.0,Milch Extra
101310100000,-3.0,Sélection Macadamia
889001014048,0.0,"BIO LONGS.SHIRT_9 - 10 // 14,night blue"
110165900000,-3.4724455899999995,Blévita dunkle Schokolade & Thymian
724248900000,0.0,"EXPRESS DYEING, 4 EGG COLORS, OIL"
821173100820,0.0,"MEN'S ATHLETIC S_L,black"
747368100000,-3.0,LEGO® MINECRAFT™ 21161 CRAFTING BOX 3.0.
815527905010,-3.0,"LADIES SLIP MAXI_050,white"
748065000000,-3.0,PLAYMOBIL 70557 FEUERWEHREINSATZ
210633224000,-12.12,Höhlengold Appenzeller
889400212828,0.0,"VEST_7 - 8 // 128,pink"
517649700000,-3.0,MNY LIFTER GLOSS 002I
720506300000,-3.0,O-REGISTER PP A-Z
233100281502,-26.913,M-Budget Mostbröckli
847942200000,-3.0,FORMSOHLE
748069900000,-3.0,PLAYMOBIL 70820 STARTER PACK STUNTSHOW Q
104610100000,-3.923,Alnatura Kokosmehl
161675800000,-3.623,Farmer's Best Buttergemüse
515751000000,-3.0,Necessaires
708134500000,0.0,FOOD COVER SQUARE BIG - OUTDOOR 23
204470100000,-5.67,V-Love Margarine Raps
113371709200,-4.8,Schwarzwälder Torte
748977100000,-3.0,RVB PUZZLE 3x49 NIEDLICHE HÄSCHEN.
806352718320,0.0,"T-SHIRT DOUBLE P_10-12 // 146,black"
106094200000,-3.823,Knorr Gemüsesuppe 100%
815532224210,-3.0,"Sloggi Zero Feel_M = 40/42,white"
830217000003,-3.0,"LADY'S KNEE SOCK_one size,bronze"
727401400000,-3.0,PAP TROLLER 0.7MM 2ST_blau
230531000000,-10.733,Spezial Stumpen
511982300000,-3.0,Kneipp Hautöl Mandelblüte
815533600020,-3.0,"Sloggi GO Allrou_one size,black"
160124200000,-5.27,Pain au chocolat
830424100169,-3.0,"LADY'S TIGHTS DI_Gr. 1,chocolate"
803586218481,0.0,"PANTY 3-PCS_12-14 // 158,light grey"
711119100000,0.0,GM PAPER CUPS ROSÉ HOORAY 12PCS-BASIC 23
844978803240,-3.0,"KI-GYMSCHUH ORLA_032,blue"
523017300000,-3.0,Jonzac Dermo-cleansing gel
525152200000,-3.0,Nail polish 101 Lady Like
210482924300,-12.12,Mont Soleil
720119702023,0.0,TREND AGENDA A6 WIRO 1W/2S_2023
743409400000,-3.0,LEGO FRIENDS 41733 BUBBLE-TEA-MOBIL
830222822229,-3.0,"LADY'S TIGHTS PU_M,ambre"
153400100000,-3.64,Bio Champignons geschni.
748046600000,-3.0,PLAYMOBIL 70571 POLIZEI-ROBOTER
162552900000,-8.998999999999999,Älplermagronen
817310824197,-3.0,"LADY'S SHORTY BI_S = 36/38,candy"
519064500000,-3.0,ARD NAIL ADD NAT STILETTO
709359900000,0.0,GM SERV 33 2 FISH - ITALY 23
832196730241,0.0,"Sneakers unisex_35-38,light blue"
815341300380,-3.0,"LADIES SLIP BASI_M,grey"
111712805500,-3.922,Migros Bio Kartoffelbrötchen
720264300000,-3.0,STAB POINT 88 3ST ASS
241002200000,-7.78,Optigal Poulet im Bratbeutel
121014700000,-3.867,Gold TerraSuisse Apfelsaft trüb
706058100000,-3.0,MIOBRILL MICROFASERTÜCHER WOHNB. 2ER-SET
104172100000,-4.743,Bio Croûtons Vollkorn m. Rosmarin
703785600000,0.0,EINMACHGLAS 230 ML 66 MM KARO MINT
724267600000,-3.0,FZEUG MECH. 2ER TROPICAL
816337820310,-3.0,"DUO WIRELESS UNP_85 A,white"
130921100000,-7.6,Cornatur Quorn Schnitzel nature
107024900000,-6.8629999999999995,Yogi Tea Bio Seelenbalsam
525171400000,-3.0,Expressie Nail polish 485 Word on the Street
766600400054,-3.0,GM KT BISTRO CHECK COGNAC SET/2
513376400000,-3.0,Nivea Q10 Energy Pearl Serum
816337321111,-3.0,"WIRELESS PADDED_75 B,offwhite"
515233500000,-3.0,MH C&F SKIN TINT 34
833753000040,0.0,Ladies' pareo cloth
151007600000,-3.7199999999999998,Belle Journée Extra Port. Quit.Zwet.Himb
107028000000,-6.8629999999999995,TETLEY BREAKFAST 50SAC
700681400000,-3.0,C&T CREAM JUG SMALL 6CM
233120288520,-10.599,Nidwaldner Chämimeckli
705643600000,-3.0,ERGO MELON BALLER BLACK
821165800910,-3.0,"SLOGGI TANK TOP_XL,10"
748788800000,-3.0,LEGO CITY 60353 TIERRETTUNGSMISSIONEN
847940203974,-3.0,"LEDERSOHLE PREMI_039,beige"
110197400000,-6.473,Lotus Dinosaurus Chocolat au Lait
513469100000,-3.0,M-CLASSIC SUN L&I SF30
815340400510,-3.0,"LADIES SLIP MAXI_XL,white"
271709002400,-3.41,Snack Peperoni
848610300040,-3.0,"BIG FOLDING BAG_one Size,blue"
230114075910,-13.01,Cipollata mit Speck IP-SUISSE
747177200002,-3.0,MILETTE ACTIVITY TOY CLIP TEDDY
706519200000,-3.0,MBUD MF UNIVERSALREINIGUNGSTÜCHER 4ST
823724130334,-3.0,BIO Men's socks Stripes 2-prs
700374600000,-3.0,PLACEMAT PVC BEIGE
130916100000,-4.39,V-Love Gehacktes
520355800000,-3.0,M-Plast Plastik-Heftpflaster
806464218280,0.0,"BOXER 3 PCS_8-10 // 134/,grey"
205011500400,-4.248,Joghurt Nature aha!
523003500000,-3.0,SoBio Shampoo Almond Milk
705135000000,-3.0,KOSMETIKEIMER 6L SCHWARZ
265382401000,-3.362,Migros Bio Trauben Uva Italia
158539000000,-4.1129999999999995,Duru Pilavlik Bulgur
815343900616,-3.0,"LADIES BRAZILIAN_XXL,nude"
205052600700,-4.248,Schafmilchjoghurt Kirschen
821169301020,-3.0,"Sloggi Men Start_XXL,black"
800010000074PIMSAM,-3.0,"CABIN BORDTROLLE_XS,black"
220252010511,-27.46,Rindsplätzli IP-SUISSE
212716800000,-6.85,M-Classic Scheiben Cheddar
703563800000,-3.0,GASTRO CERAMICA PAN 20 CM
512442400000,-3.0,Feelgood bioglide
805428608641,0.0,"JACKET_12-18 // 86,light blue"
227222010010,-27.46,Hacksteak IP-SUISSE
831227130340,-3.0,BIO Lady's sneakers Dots 2-prs
848408200000,-3.0,MIOMOJO PACKABLE BACKPACK RPET
251462000200,-16.619999999999997,Bio Crevetten gekocht
830219122229,-3.0,"LADY'S TIGHTS LI_M,ambre"
823722930440,-3.0,BIO Men's socks Performance 2-prs
515008900000,-3.0,Outlast All-Day Lip Color 110 Ripe Peach
100146400000,0.0,Suprême Noir Extra 85%
743321100000,-3.0,SIMBA YOYO LIGHT UP 3 ASS.
838104300000,0.0,Men's shirt
110123500000,-4.883,Alnatura Honigwaffeln
848406700020,-3.0,"NECK PILLOW_one Size,black"
805425911038,0.0,"GIRLS BIKINI_110,rose 1"
889001112211,0.0,"BIO T-SHIRT_6 - 7 // 122,off white"
706031200000,-3.0,TWIST CARE DRY ERSATZTÜCHER L 18 STÜCK
724250600000,0.0,"FLEECE BLANKET, 130X180CM, GREEN"
849124300040,0.0,"SORT KW12.23 BAC_one Size,blue"
104479700000,-3.636,Farm Bio Rösti Original
748790700000,-3.0,LEGO FRIENDS 41719 MOBILE MODEBOUTIQUE
514724600000,-3.0,I am Professional Color Protection Conditioner
121513800000,-3.4699999999999998,Sirup Apfel-Kiwi
816337622374,-3.0,"WIRELESS PADDED_85 C,beige"
111494900500,-3.92,Fladenbrot IP-SUISSE
703712100000,-3.0,GRADHALSFLASCHE 250ML 28MM
821172800640,-3.0,"MEN'S SLIP BASIC_S,blue"
844443902320,-3.0,"KK-SCHUH VISTA_023,black"
513330800000,-3.0,NIVEA MIZELLENWASSER TH
891907560981,-3.0,"BIO BABY OVERALL_N / 98,light grey"
523020300000,-3.0,JEP VERVEINE AGRUMES SHOWER OIL
830222522225,-3.0,"LADY'S TIGHTS RE_M,choco"
708208900010,-3.0,PATCHES JEANS OVAL BOYS
111754405500,-3.922,Rusticobrötchen
110100300000,-2.4700000000000006,Bärentatzen
121000100000,-3.872823211,M-Budget Apfelsaft
849124800000,0.0,BUMBAG
235702012500,-10.625,Hackfleisch im Teig
724273000000,-3.0,DIFFUSOR REFILL 100ML SANDALWOOD
511076900000,-3.0,NIVEA DEO AE LE CHERRY BL
849128100000,0.0,BACKPACK KIDS
517821900000,-3.0,MNY FIT ME MAT&PO PWD 090
110152900000,-6.470000000000001,M-Budget Chocolate Cookies
160313700000,-4.285,M-Classic Walnuss
264882502300,-3.4,Migros Bio Kaki
831225630320,-3.0,BIO Lady's socks 7-prs HIT
227222000010,-27.5,Rindshamburger IP-SUISSE
748052000000,-3.0,PLAYMOBIL 70658 EINHORN MIT PFLEGER-FEE
517620400000,-3.0,May Super.260Wildberry
747182600000,-3.0,MEDELA ELECTR. SINGLE BREAST PUMP.
849126400020,0.0,"TIGER MAX BACKPA_one Size,black"
720563900000,-3.0,PAP Q-BEUTEL 100x120MM 20ST
830424400170,-3.0,"LADY'S TIGHTS DI_Gr. 1,brown"
706612200000,-3.0,MIOB HANDSCHUHE COMFORT M
204506100000,-4.482,Energy Drink Erdbeer
705723900039,-3.0,MEPAL CUTLERY-SET PINK
821170000720,-3.0,"Sloggi Men GO AB_M,black"
154390700000,-3.643,Alnatura Hummus gegrilltes Gemüse
109232100000,-3.0,Kurzhaarbürste
821300100634,-3.0,"MEN'S SHORTY BIO_S,bordeau"
894932708046,0.0,"LEGGINGS_8-12 // 80,water blue"
821158301080,-3.0,"SLOGGI HIPSTER M_XXL,grey"
740119300000,-3.0,BABY BORN CUTIE FOR BABIES 18CM ASS.
830441900120,-3.0,"LADY'S TIGHTS DI_Gr. 1,black"
505103700000,-3.0,Motten-Gel
131124000000,-3.48,Migros Bio Zuckermais past.
165013100000,-4.953,Pelican MSC Filets Gourmet Bordelaise
220234001810,-27.46,Rinds Clubsteak IP-SUISSE
131128900000,-6.029999999999999,Anna's Best Kimchi 280g
120303200000,-3.8129999999999997,Lyre's Italian Spritz alkoholfrei
804989630340,0.0,"T-SHIRT_8-10 // 134/,blue"
702842000000,-3.0,WASCHMASCHINEN-NETZBEUTEL GROSS
806551135241,0.0,"KIDS CAP_6-8years / 5,light blue"
701157300080,-3.0,"Classic Recycling Longdrink grey, 30cl"
105265400000,-3.433,Alnatura Mango Stücke
113809300000,-4.8,Mandelchübeli
250104936000,-7.11,MSC Skrej Rückenfilet
104227200000,-3.6029999999999998,Alnatura Nuss Crunchy
500142400000,-3.0,ELAN SPRING PLV 2.16K
110241600000,-5.303,Da Emilio Grissini Rosmarin
280107600000,-6.58,M-Classic Surprise Maxi
748992090200,0.0,Album Adesivo tiptoi Mania
748400900000,0.0,BABY GEMMY UNICORN
528570200000,-3.0,NYX PM SD MTT L LNR CNNE
101066400000,-3.0,Acerola Cherry Halspastillen
521027700000,-3.0,ORGANIX BIO FARM ANIMAL
521079400000,-3.0,HIPP BIO VEGETABLE LASAGNE
705057600000,-3.0,RAMEQUIN MOLDS Ø 11 CM 5 PC
512973000000,-3.0,I am Kaltwachsstr. Achsel
745154900000,-3.0,RVB KREATIVE GRUNDTECHNIKEN D/F/I
220255210292,-26.9,Rinds T-Bone
109032400000,-3.0,Milch für Katzen
204004100300,-4.48,Milch Past Tetra IP-SUISSE
894932308628,0.0,"SHORTS_12-18 // 86,pink"
806039900000,0.0,OVERALL
836100455506,0.0,"Ladies' T-shirt_XXL,lilac"
704506900000,-3.0,N°34 BRATBEUTEL 8 STK.
815342400520,-3.0,"LADIES BUSTIER B_XL,black"
520576800000,-3.0,PAMPERS PP 5 MONATSBOX
816338320116,-3.0,"COTTON WIRELESS_75 A,nude"
746933600000,-3.0,RVB TIPTOI ABENTEUER TIERWELT
700166300003,-3.0,BOWL 15.5CM TWO-TONE
511854400000,-3.0,Sanactiv Hämorrhoiden-Salbe
706830900000,-3.0,GEBUEHRENSACK 60L SUHR
100915500000,-3.0,Pralinés Rêves d'Or
749042300100,-3.0,HIPPO FLIPP_DE
205078100000,-1.248,M-Classic Joghurt Zitrone
105246200000,-3.947,YOU Powerful Mix
802022730237,0.0,kids ankle socks 5-pcs
821171100810,-3.0,"MEN'S SHIRT BASI_L,white"
830219233343,-3.0,"LADY'S TIGHTS JE_L,marine"
111491100200,-3.922,Holzfällerbrot
212405700000,-12.123,Leerdammer Caractère semi-hard cheese 6 slices
747522200000,-3.0,PJ MASKS HEROMASK TOY ASS.
514896600000,-3.0,PERFECT MOUSSE 465 SCHOKO-BRAUN
517710800000,-3.0,Maybelline Nail 25
101508800000,-3.66,Patissier Marzipan Früchte
523403600000,-3.0,LAVERA SHAMPOO REPAIR
512293900000,-3.0,AAR ACQUA MICELLARE 200ML
803584518320,0.0,"PANTY 3-PCS_10-12 // 146,black"
703047500005,-3.0,BISTRO MOKKALÖFFEL
829600400670,-3.0,"Vorlageartikel L_S,brown"
815329300000,-3.0,LADIES TOP EA COTTON BASICS BIO
109043800000,-3.0,Felix Sensations Dry Geflügel
210462900200,-12.12,Raclette Urnerboden Scheiben
274460502400,-3.194,Kartoffeln festkochend IP-SUISSE
107100300000,-12.251,Boncampo Bohnen 500g
251311600000,-8.08,Forellenfilets geräuchert
704268000000,-3.0,M-CLASSIC LED MATT A 75W E27 DUO
747063100000,-3.0,MAM ANTI-COLIC BOTTLE 260ML 2+M
832517144420,0.0,"Leggings Seamles_XL,black"
521004100000,-3.0,ALN BRO TOM SPEL PAST220g
844985103238,0.0,gym shoe kids
721544900010,-3.0,PAP PUNCHER 20SH_weiss
101909000000,-5.3,M-Classic Léger Nature Chips
104204400000,-3.6061049020000002,Migros Bio aha! Knuspermüesli Choco
830543500320,-3.0,Ladies tights Cosmetic 40DEN
130149900000,-4.7330000000000005,Garofalo Kartoffelgnocchi
120120100000,-3.3529999999999998,Vitamin Well Reload
521008800000,-3.0,ALN WAFERS APPLE-MANGO
815331124103,-3.0,"LADIES SLIP MAXI_S = 36/38,pouder"
704264900000,-3.0,OSRAM LED SST CL B40W KLAR E27 DIM
891528100000,-3.0,BIO BABY BODY 3-PCS.
815340000000,-3.0,LADIES SLIP MIDI CLASSIC BIO COTTON
706240700010,-3.0,MIOB WC-BÜRSTE WEISS
805426411040,0.0,"GIRLS SWIMSUIT_110,blue"
704540500000,-3.0,N°44 ALU-BOX 1L / 10STK.
101932900000,-5.3,Appenzeller Snäck Tschipps Paprika
706319400000,0.0,GRILL BRUSH 3 IN 1 WITH HANDLE
823198830435,0.0,"Men's slippers 2_43-46,aubergine"
832196430490,0.0,"Slippers unisex_43-46,sortiert"
513237400000,-3.0,L&G SCENTED WIPES
703728700001,-3.0,PREMIUM VORRATSDOSE 0.5L
232359302200,-10.73,Rauchknebeli
101960300000,-5.303,Zweifel Graneo Veggie
806352818220,0.0,"SHIRT LS_8-10 // 134/,black"
250710700700,-16.61,SwissShrimps
103334300000,-4.84,BIO OLIVENOEL GRIECHENL.
802976330140,0.0,"KIDS SOCKS 3 PCS_31-34,blue"
511630300000,-3.0,Esprit For Him EdT
830434111120,-3.0,"LADY'S TIGHTS DI_S,black"
747515200000,-3.0,PEPPA PIG MINI FLITZER DISPLAY ASS.
204512700000,-4.4830000000000005,Emmi Caffè Latte Balance
823722930381,-3.0,BIO Men's socks Performance 2-prs
747089300000,-3.0,MILETTE BOWL MELAMIN BIRD/LION
502093700000,-3.0,Express Cucina
823722629274,-3.0,Men's socks Wool 2-prs
720814100000,-3.0,PAP BUCHEINBANDPAP 3MX45CM BEDRUCKT
830544600000,-3.0,Ladies tights Cosmetic 80DEN
101943500000,-5.303,Burts Cheddar Onion
805424730543,0.0,"GIRLS BIKINI_158/164,navy"
832726133320,0.0,"Tights Fashion_L,black"
121328700000,-3.3529999999999998,Schützengarten Grapefruit
204022800000,-4.479688646,Oh! High Protein Milk
518605300000,-3.0,Perfect Match Serum foundation 2-3 hell
107114500000,-9.251,Espresso Classico gemahlen 250g
747077700000,-3.0,AVENT DRYING RACK FOR BOTTLES
816341508010,-3.0,"CLASSIC LONG LAC_080,white"
826544422265,0.0,Bucket hat
514652600000,-3.0,RAUSCH SALBEI SILBERG. SH
131190100000,-3.0299999999999994,Anna's Best Oliven mit Weichkäse
243148000100,-9.222999999999999,Entenbrust
704531900000,0.0,Clousure clips small 10 pcs.
709037300000,-3.0,ME VACUUM CUP 140ML SAGE GREEN
514882000000,-3.0,Garnier Olia Bold 7.40 Intensives Kupfer
816336720311,-3.0,"WIRED PADDED BRA_85 A,offwhite"
721609900000,-3.0,VISADOSSIER SCRIPT MIT STIFT
210509600000,-9.853,BAER Bifidus with herbs
526608500000,-3.0,Nivea Cellular Anti-Age Nachtcreme
517708700000,-3.0,MNY SALMAN ULST 3IN1 TRAN
106649600000,-2.99,Rufus Teague BBQ Honey Sweet Sauce
702879900000,-3.0,"MOTTENSACK 65X160CM, 6 STK"
748665600000,-3.0,MAJORETTE CITY ASS.
153223100000,-5.393,Agnesi Arrabbiata
847939904110,-3.0,"LEDER FERSENKISS_041,white"
109086500000,-3.0,Sheba Fresh&Fine Geflügel Variation
513014700000,-3.0,BULLDOG AGE-DEF SERUM
702875000000,-3.0,DUSCHABZIEHER SCHWARZ
106208300000,-4.203,Chiliflocken 35g
805428609841,0.0,"JACKET_24-36 // 98,light blue"
815530724110,-3.0,"Sloggi Zero Feel_S = 36/38,white"
282128700000,-65.32300000000001,"Bio Minze, Topf Ø 13 cm"
889000510451,0.0,"BIO T-SHIRT_3 - 4 // 104,light yellow"
521110100000,-3.0,Babybio Erbsen Mais Reis 200
746335200000,-3.0,BRIO REISEZUG BATTERIEBELADEN
210431302500,-12.11,Sarnerli
888106544410,-3.0,"MAMA DUO-PACK br_XL,white"
806550935139,0.0,"KIDS CAP_4-6years / 5,light rose"
706264700000,-3.0,MIOB ÜBERLAUFREINIGER OKTAVIA
110328300000,-4.73,M-Classic Microc Roggen
815522600000,-3.0,LADIES TOP
880189910430,0.0,Kids Shirt 2-pcs
823716729420,-3.0,Men's socks Mercerized Cotton 2-prs
830219144417,-3.0,"LADY'S TIGHTS LI_XL,porcelaine"
514752000000,-3.0,RAUSCH KRAEUTER SP
815344300616,-3.0,"LADIES SHORTS BA_XXL,nude"
822651100805,0.0,"MEN'S SHORT BASI_L,mint"
806352717981,0.0,"T-SHIRT DOUBLE P_6-8 // 122/1,light grey"
822651200850,0.0,"MEN'S SHORT MEDI_L,yellow"
703764700000,-3.0,2000ML ROUND GLASS CANISTER 1800ML
130710600000,-3.89,Anna's Best Orangensaft
101410100000,-5.463,Alnatura Erdnüsse geröstet & gesalzen
880427912241,-3.0,"JEANS_6 - 7 // 122,light blue"
892283771170,0.0,"BABY SLIPPERS_19,brown"
212511700000,-9.85,Sélection Saint Félicien
816339100000,-3.0,ACTIVE BUSTIER DOUBLE PACK
107097200000,-6.866104902,Migros Bio Schweizer Malventee
848312100020,-3.0,"BACKPACK_one Size,black"
111334600000,-3.923,Harry Vital & Fit
708200802010,-3.0,STERNLIFADEN WHITE
110176500000,-6.473,Ringo Gusto Cacao
700166400004,-3.0,PLATE OVAL 24.8CM ORGANIC GREY
113220800000,-0.1200000000000001,M-Classic Schokoladen Cake
104480900000,-3.891,M-Classic Original Rösti
102597200000,-3.947,Homemade Caramelköpfli
100113400000,-3.0,Suprême Milch/Haselnuss
802973430039,0.0,"KIDS SNEAKER 3 P_27-30,light rose"
815340600220,-3.0,"LADIES HIPSTER 2_S,black"
747385900000,-3.0,SMOBY 3-IN-1 RUTSCHERFAHRZEUG BLAU
833902000077,0.0,Ladies' baseball cap
749045600000,-3.0,CLEMENTONI PUZZLE PAW PATROL 104 TLG.
130733000000,-3.894671882,M-Budget Smoothie Ananas - Kokos
520430200000,-3.0,SECURE LIGHT MINI
831042200070,-3.0,"LADY'S KNEE SOCK_one size,brown"
817314024145,-3.0,"LADY'S PYJAMA BI_S = 36/38,laguna blue"
844986402940,0.0,"KI-HAUSSCHUH PAW_029,blue"
818633600643,0.0,women nightgown
243126768000,-9.221764798999999,Don Pollo Trutenwürfel
514771600000,-3.0,L'Oréal Elseve Hyaluron Leave-In Serum
111493300500,-3.0,Dinkelbrot
748514900000,-3.0,FISHER-PRICE HNL42 SMARTPHONE D/F/I
821169500780,-3.0,"Sloggi Men EverN_M,grey"
722800100015,-3.0,ZYLINDER 100X50M_CRÈME
527028500000,-3.0,I AM NC PS DUSCHGEL
889400311062,0.0,"VEST_4 - 5 // 110,medium green"
106275600000,-4.023,Salatzauber
815342100610,-3.0,"LADIES BRAZILIAN_XXL,white."
505017700000,-3.0,FRESH KUG BLUE FRESHNESS
844978202374,-3.0,"KK-HAUSSCHUH NAS_023,beige"
702044100000,0.0,SOUPE PLATE MELAMIN MOTIV Ø20CM-SB23
110107900000,-4.470000000000001,Créa d'Or Noisette
706047400000,-3.0,MIOB ERSATZMOP TROCKEN MF
724226000000,-3.0,HÄKELSET RED BIRD
120249100000,-3.0,Suivie Jabuticaba
158592400000,-3.383,Sumol Ananas
709314600000,-3.0,GM NAPKINS 33CM UNI LIGHT GREEN
842935903780,-3.0,"UX-HAUSSCHUH VA_037,grey"
748771600000,-3.0,LEGO HARRY POTTER 76386
282010600095,-65.32300000000001,Chrysantheme
891527560638,-3.0,"BIO BABY BODY 3-_62/68,rose 1"
511954200000,-3.0,Kneipp Schäumende Badekristalle Abschalten
517811300000,-3.0,May Makeup Entf.2 Phas
747331800000,-3.0,KREATIV-TONIE EINHORN
111475800500,-4.66,Migros Bio Grittibänz
514088800000,-3.0,Meridol Zahnbürste Sanft
161620800000,-3.623,Migros Bio Broccoli
523503000000,-3.0,"tetesept Active Energy effervescent tablets, 17 effervescent tablets"
743421100000,-3.0,LEGO 76989 HORIZON FORBIDDEN WEST
802974130210,0.0,"KIDS SNEAKER 5 P_35-38,white"
818523300000,0.0,LADY'S SHORTY
210474824800,-12.12,Raclette Scheiben
212505100000,-9.84,St.Felicien Tentation
806550735160,0.0,"KIDS CAP_4-6years / 5,green"
233000555700,-10.73,Tradition Trockenfleisch
232317089600,-10.733,Rapelli Salami Classico
844978402338,-3.0,"KK-HAUSSCHUH TUL_023,rose"
106503000000,-4.74,Bon Chef Jägersauce
104187600000,-4.381,BelTicino Gnocchi
